"Id";"Data transakcji / wyceny";"Województwo";"Powiat";"Gmina";"Miejscowość";"Dzielnica";"Obręb geodezyjny";"Arkusz mapy";"Ulica";"Nr domu";"Nr lokalu";"Powierzchnia użytkowa (m2)";"Cena";"Cena m2 p.u.";"Cena z uwzględnieniem miejsca postojowego";"Cena m2 p.u. z uwzględnieniem miejsca postojowego";"Kondygnacja lokalu";"Liczba kondygnacji";"Liczba izb";"Rok budowy";"Rodzaj budynku";"Stan prawny lokalu";"Stan prawny gruntu";"Źródło informacji";"Opis";"Konstrukcja budynku";"Cena brutto";"Cena brutto m2 p.u.";"Cena brutto z uwzględnieniem miejsca postojowego";"Cena brutto m2 p.u. z uwzględnieniem miejsca postojowego";"Nr KW";"Sąd wieczystoksięgowy";"Nr aktu notarialnego";"Źródło danych do wpisu";"Sprzedający";"Kupujący";"Pomieszczenia przynależne - ilość";"Pomieszczenie przynależne - opis";"Cena p. przynależnego zawarta w cenie transakcyjnej";"Pomieszczenia przynależne - Cena za sztukę";"Liczba miejsc postojowych";"Rodzaj miejsca postojowego";"Cena m. postojowego zawarta w cenie transakcyjnej";"M. postojowe - Cena za sztukę";"Pomieszczenia inne przynależne";"Pozostałe obiekty";"Funkcjonalność lokalu";"Standard lokalu";"Powierzchnia użytkowa budynku";"Standard techniczny budynku";"Modernizowany w ostatnich 5 latach";"Ekspozycja lokalu";"Winda";"Kod pocztowy";"Osiedle";"Strefa miasta";"Otoczenie";"Dostępność komunikacyjna";"Źródło ceny";"Cena (waluta)";"Waluta";"Kurs waluty z dn. transakcji";"Stan prawny budynku";"Dział III KW lokalu";"Dział III KW gruntu";"Wartość rynkowa";"Wartość odtworzeniowa";"Stawka VAT";"M. postojowe - Stawka VAT";"Data utworzenia";"Data modyfikacji";"Wpisana przez";"Modyfikowana przez";"Świadectwo charakterystyki energetycznej";"Nr św. ch. energetycznej";"Wskaźnik zapotrzebowania na energię pierwotną (EP)";"Wskaźnik zapotrzebowania na energię pierwotną (EK)";"Numer działki";"Pole powierzchni gruntu";"Udział"
"";"2017-02-03";"dolnośląskie";"Wrocław";"Wrocław-Psie Pole (delegatura)";"Wrocław-Psie Pole";"Psie Pole";"Kleczków (51)";"6";"ul. WŁADYSŁAWA REYMONTA ";"10f ";"17";"40.06";"219419.44";"5477.27";"";"";"";"";"2";"";"wielorodzinne";"Prawo własności";"";"Umowa ostateczna sprzedaży rynek pierwotny";"brutto;Lokal położony na IIIp., składa się z 2 pokoi w tym jednego pokoju z aneksemkuchennym połączon.;Obręb: 0051 - Kleczków, Ark.: 6, Nr dz.: 23,22/1;księga gruntowa: WR1K/00164258/0";"";"236973.00";"5915.45";"";"";"WR1K/00355641/8";"Sąd Rejonowy dla Wrocławia - Krzyków";"3365/2017";"RCiWN";"osoba prawna";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"50-225";"";"";"";"";"Transakcja";"";"PLN";"";"Prawo własności";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"23,22/1";"4955";"4006/7777070
"
"";"2017-01-25";"dolnośląskie";"Wrocław";"Wrocław-Psie Pole (delegatura)";"Wrocław-Psie Pole";"Psie Pole";"Kleczków (51)";"6";"ul. WŁADYSŁAWA REYMONTA ";"10f ";"22";"40.02";"227847.22";"5693.33";"";"";"";"";"2";"";"wielorodzinne";"Prawo własności";"(ww - współużytkowanie wieczyste)";"Umowa ostateczna sprzedaży rynek pierwotny";"brutto+ 1.23 brutto za miejsce postojowe;Lokal położony na IVp., składa się z 2 pokoi w tym jednego pokoju z aneksemkuchennym połączonego z przedpokojem i łazienki, prawo do wyłącznego korzystaniaz miejsca postojowego nr 81/04;Obręb: 0051 - Kleczków, Ark.: 6, Nr dz.: 23,22/1;księga gruntowa: WR1K/00164258/0";"";"246075.00";"6148.80";"";"";"WR1K/00355234/2";"Sąd Rejonowy dla Wrocławia - Krzyków";"1998/2017";"RCiWN";"osoba prawna";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"50-225";"";"";"";"";"Transakcja";"";"PLN";"";"Prawo własności";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"23,22/1";"4955";"40020/7777070
"
"";"2017-01-24";"dolnośląskie";"Wrocław";"Wrocław-Psie Pole (delegatura)";"Wrocław-Psie Pole";"Psie Pole";"Kleczków (51)";"6";"ul. WŁADYSŁAWA REYMONTA ";"10f ";"23";"40.04";"227961.11";"5693.33";"";"";"";"";"2";"";"wielorodzinne";"Prawo własności";"(ww - współużytkowanie wieczyste)";"Umowa ostateczna sprzedaży rynek pierwotny";"brutto+ komórka 5160.00 bruto+1.23 brutto za miejsce postojowe;Lokal położony na IVp., składa się z 2 pokoi w tym jednego pokoju z aneksemkuchennym połączonego z przedpokojem i łazienki, K nr 7 o pow. 3.44m2 prawo dowyłącznego korzystania z miejsca postojowego 81/12;Obręb: 0051 - Kleczków, Ark.: 6, Nr dz.: 23,22/1;księga gruntowa: WR1K/00164258/0";"";"246198.00";"6148.80";"";"";"WR1K/00355193/2";"Sąd Rejonowy dla Wrocławia - Krzyków";"1650/2017";"RCiWN";"osoba prawna";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"50-225";"";"";"";"";"Transakcja";"";"PLN";"";"Prawo własności";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"23,22/1";"4955";"43480/7777070
"
"";"2017-01-27";"dolnośląskie";"Wrocław";"Wrocław-Psie Pole (delegatura)";"Wrocław-Psie Pole";"Psie Pole";"KIeczków (51)";"6";"ul. WŁADYSŁAWA REYMONTA ";"10f ";"24";"50.81";"269100.00";"5296.20";"";"";"";"";"2";"";"wielorodzinne";"Prawo własności";"(ww - współużytkowanie wieczyste)";"Umowa ostateczna sprzedaży rynek pierwotny";"brutto+25000.00 brutto za miejsce postojowe;Lokal położony na IVp., składa się z 2 pokoi w tym jednego pokoju z aneksemkuchennym połączonego z przedpokojem, łazienki i 2 garderoby, prawo dowyłącznego korzystania z miejsca postojowego 81/58;Obręb: 0051 - KIeczków, Ark.: 6, Nr dz.: 23,22/1;księga gruntowa: WR1K/00164258/0";"";"290628.00";"5719.90";"";"";"WR1K/00355374/5";"Sąd Rejonowy dla Wrocławia - Krzyków";"2447/2017";"RCiWN";"osoba prawna";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"50-225";"";"";"";"";"Transakcja";"";"PLN";"";"Prawo własności";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"23,22/1";"4955";"50810/7777070
"
"";"2017-01-31";"dolnośląskie";"Wrocław";"Wrocław-Psie Pole (delegatura)";"Wrocław-Psie Pole";"Psie Pole";"KIeczków (51)";"6";"ul. WŁADYSŁAWA REYMONTA ";"10f ";"26";"49.37";"276472.22";"5600.00";"";"";"";"";"2";"";"wielorodzinne";"Prawo własności";"(ww - współużytkowanie wieczyste)";"Umowa ostateczna sprzedaży rynek pierwotny";"brutto+1.08 brutto za miejsce postojowe;Lokal położony na Vp., składa się z 2 pokoi w tym jednego pokoju z aneksemkuchennym połączonego z przedpokojem i łazienki,prawo do wyłącznego korzystania zmiejsca postojowego nr 82/74;Obręb: 0051 - KIeczków, Ark.: 6, Nr dz.: 23,22/1;księga gruntowa: WR1K/00164258/0";"";"298590.00";"6048.00";"";"";"WR1K/00355535/2";"Sąd Rejonowy dla Wrocławia - Krzyków";"2871/2017";"RCiWN";"osoba prawna";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"50-225";"";"";"";"";"Transakcja";"";"PLN";"";"Prawo własności";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"23,22/1";"4955";"49370/7777070
"
"";"2017-01-27";"dolnośląskie";"Wrocław";"Wrocław-Psie Pole (delegatura)";"Wrocław-Psie Pole";"Psie Pole";"Kleczków (51)";"6";"ul. WŁADYSŁAWA REYMONTA ";"10f ";"28";"40.04";"231698.15";"5786.67";"";"";"";"";"2";"";"wielorodzinne";"Prawo własności";"(ww - współużytkowanie wieczyste)";"Umowa ostateczna sprzedaży rynek pierwotny";"brutto+1.23 brutto za miejsce postojowe;Lokal położony na Vp., składa się z 2 pokoi w tym jednego pokoju z aneksemkuchennym połączonego z przedpokojem, łazienki , prawo do wyłącznego korzystaniaz miejsca postojowego 81/08;Obręb: 0051 - Kleczków, Ark.: 6, Nr dz.: 23,22/1;księga gruntowa: WR1K/00164258/0";"";"250234.00";"6249.60";"";"";"WR1K/00355385/5";"Sąd Rejonowy dla Wrocławia - Krzyków";"2414/2017";"RCiWN";"osoba prawna";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"50-225";"";"";"";"";"Transakcja";"";"PLN";"";"Prawo własności";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"23,22/1";"4955";"44040/7777070
"
"";"2017-01-30";"dolnośląskie";"Wrocław";"Wrocław-Psie Pole (delegatura)";"Wrocław-Psie Pole";"Psie Pole";"Kleczków (51)";"6";"ul. WŁADYSŁAWA REYMONTA ";"10f ";"29";"39.9";"227425.00";"5699.87";"";"";"";"";"2";"";"wielorodzinne";"Prawo własności";"(ww - współużytkowanie wieczyste)";"Umowa ostateczna sprzedaży rynek pierwotny";"brutto+ komórka 5160.00 bruto+25000.00 brutto za miejsce postojowe;Lokal położony na Vp., składa się z 2 pokoi w tym jednego pokoju z aneksemkuchennym połączonego z przedpokojem i łazienki,K nr 9 o pow. 3.44m2, prawo dowyłącznego korzystania z miejsca postojowego 82/80.;Obręb: 0051 - Kleczków, Ark.: 6, Nr dz.: 23,22/1;księga gruntowa: WR1K/00164258/0";"";"245619.00";"6155.86";"";"";"WR1K/00355416/2";"Sąd Rejonowy dla Wrocławia - Krzyków";"2639/2017";"RCiWN";"osoba prawna";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"50-225";"";"";"";"";"Transakcja";"";"PLN";"";"Prawo własności";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"23,22/1";"4955";"43340/7777070
"
"";"2017-02-06";"dolnośląskie";"Wrocław";"Wrocław-Psie Pole (delegatura)";"Wrocław-Psie Pole";"Psie Pole";"Kleczków (51)";"6";"ul. WŁADYSŁAWA REYMONTA ";"10f ";"3";"30.23";"180574.07";"5973.34";"";"";"";"";"1";"";"wielorodzinne";"Prawo własności";"(ww - współużytkowanie wieczyste)";"Umowa ostateczna sprzedaży rynek pierwotny";"brutto+1.23 brutto za miejsce postojowe;Lokal położony na Ip., składa się z 1 pokoju z aneksem kuchennym połączonego zprzedpokojem i łazienki,prawo do wyłącznego korzystania z miejsca postojowego nr81/09;Obręb: 0051 - Kleczków, Ark.: 6, Nr dz.: 23,22/1;księga gruntowa: WR1K/00164258/0";"";"195020.00";"6451.21";"";"";"WR1K/00355689/6";"Sąd Rejonowy dla Wrocławia - Krzyków";"3532/2017";"RCiWN";"osoba prawna";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"50-225";"";"";"";"";"Transakcja";"";"PLN";"";"Prawo własności";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"23,22/1";"4955";"30230/7777070
"
"";"2017-02-06";"dolnośląskie";"Wrocław";"Wrocław-Psie Pole (delegatura)";"Wrocław-Psie Pole";"Psie Pole";"KIeczków (51)";"6";"ul. WŁADYSŁAWA REYMONTA ";"10f ";"30";"50.67";"286116.67";"5646.67";"";"";"";"";"2";"";"wielorodzinne";"Prawo własności";"(ww - współużytkowanie wieczyste)";"Umowa ostateczna sprzedaży rynek pierwotny";"brutto+ komórka 4320.00 bruto+1.08 brutto za miejsce postojowe;Lokal położony na Vp., Lokal położony na IVp., składa się z 2 pokoi w tym jednegopokoju z aneksem kuchennym połączonego z przedpokojem i łazienki,2 garderoby,K ni8 o pow. 2.88m2, prawo do wyłącznego korzystania z miejsca postojowego 82/72.;Obręb: 0051 - KIeczków, Ark.: 6, Nr dz.: 23.22/1;księga gruntowa: WR1K/00164258/0";"";"309006.00";"6098.40";"";"";"WR1K/00355682/7";"Sąd Rejonowy dla Wrocławia - Krzyków";"3466/2017";"RCiWN";"osoba prawna";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"50-225";"";"";"";"";"Transakcja";"";"PLN";"";"Prawo własności";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"23.22/1";"4955";"53550/7777070
"
"";"2017-01-30";"dolnośląskie";"Wrocław";"Wrocław-Psie Pole (delegatura)";"Wrocław-Psie Pole";"Psie Pole";"KIeczków (51)";"6";"ul. WŁADYSŁAWA REYMONTA ";"10f ";"31";"71.31";"361532.41";"5069.87";"";"";"";"";"4";"";"wielorodzinne";"Prawo własności";"(ww - współużytkowanie wieczyste)";"Umowa ostateczna sprzedaży rynek pierwotny";"brutto+ komórka 5055.00 bruto+40000.00 brutto za miejsca postojowe;Lokal położony na Vip., składa się z 3 pokoi w tym jeden połączony z przedpokojem,kuchni, łazienki, K nr 11 o pow. 3.37m2, prawo do wyłącznego korzystania z miejscapostojowego 82/76 i 82/77.;Obręb: 0051 - KIeczków, Ark.: 6, Nr dz.: 23,22/1;księga gruntowa: WR1K/00164258/0";"";"390455.00";"5475.46";"";"";"WR1K/00355403/8";"Sąd Rejonowy dla Wrocławia - Krzyków";"2536/2017";"RCiWN";"osoba prawna";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"50-225";"";"";"";"";"Transakcja";"";"PLN";"";"Prawo własności";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"23,22/1";"4955";"74680/7777070
"
"";"2017-02-06";"dolnośląskie";"Wrocław";"Wrocław-Psie Pole (delegatura)";"Wrocław-Psie Pole";"Psie Pole";"KIeczków (51)";"6";"ul. WŁADYSŁAWA REYMONTA ";"10f ";"34";"40.03";"235376.85";"5880.01";"";"";"";"";"2";"";"wielorodzinne";"Prawo własności";"(ww - współużytkowanie wieczyste)";"Umowa ostateczna sprzedaży rynek pierwotny";"brutto+ komórka 4425.00.00 bruto+1.23brutto za miejsce postojowe;Lokal położony na Vip., składa się z 2 pokoi w tym jednego pokoju z aneksemkuchennym połączonego z przedpokojem, łazienki, K nr 12 o pow. 2.95m2, prawo dowyłącznego korzystania z miejsca postojowego B1/30;Obręb: 0051 - KIeczków, Ark.: 6, Nr dz.: 23,22/1;księga gruntowa: WR1K/00164258/0";"";"254207.00";"6350.41";"";"";"WR1K/00355654/2";"Sąd Rejonowy dla Wrocławia - Krzyków";"3475/2017";"RCiWN";"osoba prawna";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"50-225";"";"";"";"";"Transakcja";"";"PLN";"";"Prawo własności";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"23,22/1";"4955";"42980/7777070
"
"";"2017-01-25";"dolnośląskie";"Wrocław";"Wrocław-Psie Pole (delegatura)";"Wrocław-Psie Pole";"Psie Pole";"KIeczków (51)";"6";"ul. WŁADYSŁAWA REYMONTA ";"10f ";"37";"71.56";"362800.00";"5069.87";"";"";"";"";"4";"";"wielorodzinne";"Prawo własności";"(ww - współużytkowanie wieczyste)";"Umowa ostateczna sprzedaży rynek pierwotny";"brutto+ komórka 5085.00 bruto+25000.00 brutto za miejsce postojowe;Lokal położony na Vllp., składa się z 3 pokoi w tym jednego połączonego zprzedpokojem, kuchni i łazienki, K nr 13 o pow. 3.39m2 prawo do wyłącznegokorzystania z miejsca postojowego B2/75.;Obręb: 0051 - KIeczków, Ark.: 6, Nr dz.: 23,22/1;księga gruntowa: WR1K/00164258/0";"";"391824.00";"5475.46";"";"";"WR1K/00355267/2";"Sąd Rejonowy dla Wrocławia - Krzyków";"1954/2017";"RCiWN";"osoba prawna";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"50-225";"";"";"";"";"Transakcja";"";"PLN";"";"Prawo własności";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"23,22/1";"4955";"74950/7777070
"
"";"2017-01-23";"dolnośląskie";"Wrocław";"Wrocław-Psie Pole (delegatura)";"Wrocław-Psie Pole";"Psie Pole";"KIeczków (51)";"6";"ul. WŁADYSŁAWA REYMONTA ";"10f ";"38";"49.43";"280037.04";"5665.33";"";"";"";"";"0";"";"wielorodzinne";"Prawo własności";"(ww - współużytkowanie wieczyste)";"Umowa ostateczna sprzedaży rynek pierwotny";"brutto+ komórka 4515.00 bruto+1.08 brutto za miejsce postojowe;Lokal położony na Vllp., składa się z 2 pokoi w tym jednego pokoju z aneksemkuchennym połączonego z przedpokojem i łazienki, K nr 14 o pow. 3.01 m2 prawo dowyłącznego korzystania z miejsca postojowego B2/61;Obręb: 0051 - KIeczków, Ark.: 6, Nr dz.: 23,22/1;księga gruntowa: WR1K/00164258/0";"";"302440.00";"6118.55";"";"";"WR1K/00355168/8";"Sąd Rejonowy dla Wrocławia - Krzyków";"1556/2017";"RCiWN";"osoba prawna";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"50-225";"";"";"";"";"Transakcja";"";"PLN";"";"Prawo własności";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"23,22/1";"4955";"52440/7777070
"
"";"2017-02-02";"dolnośląskie";"Wrocław";"Wrocław-Psie Pole (delegatura)";"Wrocław-Psie Pole";"Psie Pole";"Kleczków (51)";"6";"ul. WŁADYSŁAWA REYMONTA ";"10f ";"40";"60.27";"334699.07";"5553.33";"";"";"";"";"3";"";"wielorodzinne";"Prawo własności";"(ww - współużytkowanie wieczyste)";"Umowa ostateczna sprzedaży rynek pierwotny";"brutto+ komórka 4305.00 bruto+1.23 brutto za miejsce postojowe;Lokal położony na VIIp., składa się z 3 pokoi w tym jednego pokoju z aneksemkuchennym połączonego z przedpokojem i łazienki, garderoby,K nr 2 o pow. 2.87m2,prawo do wyłącznego korzystania z miejsca postojowego 82/85.;Obręb: 0051 - Kleczków, Ark.: 6, Nr dz.: 23,22/1;księga gruntowa: WR1K/00164258/0";"";"361475.00";"5997.59";"";"";"WR1K/00355571/6";"Sąd Rejonowy dla Wrocławia - Krzyków";"3218/2017";"RCiWN";"osoba prawna";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"50-225";"";"";"";"";"Transakcja";"";"PLN";"";"Prawo własności";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"23,22/1";"4955";"63140/7777070
"
"";"2017-01-30";"dolnośląskie";"Wrocław";"Wrocław-Psie Pole (delegatura)";"Wrocław-Psie Pole";"Psie Pole";"Kleczków (51)";"6";"ul. WŁADYSŁAWA REYMONTA ";"10f ";"40";"39.96";"242275.00";"6062.94";"";"";"";"";"2";"";"wielorodzinne";"Prawo własności";"(ww - współużytkowanie wieczyste)";"Umowa ostateczna sprzedaży rynek pierwotny";"brutto+1.08 brutto za miejsce postojowe;Lokal położony na VIIp., składa się z 2 pokoi w tym jednego pokoju z aneksemkuchennym połączonego z przedpokojem i łazienki, prawo do wyłącznego korzystaniaz miejsca postojowego nr 82/52;Obręb: 0051 - Kleczków, Ark.: 6, Nr dz.: 23,22/1;księga gruntowa: WR1K/00164258/0";"";"261657.00";"6547.97";"";"";"WR1K/00355443/0";"Sąd Rejonowy dla Wrocławia - Krzyków";"2647/2017";"RCiWN";"osoba prawna";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"50-225";"";"";"";"";"Transakcja";"";"PLN";"";"Prawo własności";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"23,22/1";"4955";"3996/7777070
"
"";"2017-02-06";"dolnośląskie";"Wrocław";"Wrocław-Psie Pole (delegatura)";"Wrocław-Psie Pole";"Psie Pole";"Kleczków (51)";"6";"ul. WŁADYSŁAWA REYMONTA ";"10f ";"41";"40.05";"239232.41";"5973.34";"";"";"";"";"2";"";"wielorodzinne";"Prawo własności";"(ww - współużytkowanie wieczyste)";"Umowa ostateczna sprzedaży rynek pierwotny";"brutto+1.08 brutto za miejsce postojowe;Lokal położony na VIIp., składa się z 2 pokoi w tym jednego pokoju z aneksemkuchennym połączonego z przedpokojem i łazienki, prawo do wyłącznego korzystaniaz miejsca postojowego nr B2/51;Obręb: 0051 - Kleczków, Ark.: 6, Nr dz.: 23,22/1;księga gruntowa: WR1K/00164258/0";"";"258371.00";"6451.21";"";"";"WR1K/00355691/3";"Sąd Rejonowy dla Wrocławia - Krzyków";"3492/2017";"RCiWN";"osoba prawna";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"50-225";"";"";"";"";"Transakcja";"";"PLN";"";"Prawo własności";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"23,22/1";"4955";"40050/7777070
"
"";"2017-01-25";"dolnośląskie";"Wrocław";"Wrocław-Psie Pole (delegatura)";"Wrocław-Psie Pole";"Psie Pole";"KIeczków (51)";"6";"ul. WŁADYSŁAWA REYMONTA ";"10f ";"42";"50.68";"290902.78";"5739.99";"";"";"";"";"2";"";"wielorodzinne";"Prawo własności";"(ww - współużytkowanie wieczyste)";"Umowa ostateczna sprzedaży rynek pierwotny";"brutto+ komórka 4380.00 bruto+ 1.08 brutto za miejsce postojowe;Lokal położony na VIIp., składa się z 2 pokoi w tym jednego pokoju z aneksemkuchennym połączonego z przedpokojem, łazienki i 2 garderoby, K nr 6 o pow. 2.92m2prawo do wyłącznego korzystania z miejsca postojowego B2/53.;Obręb: 0051 - KIeczków, Ark.: 6, Nr dz.: 23,22/1;księga gruntowa: WR1K/00164258/0";"";"314175.00";"6199.19";"";"";"WR1K/00355279/9";"Sąd Rejonowy dla Wrocławia - Krzyków";"1990/2017";"RCiWN";"osoba prawna";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"50-225";"";"";"";"";"Transakcja";"";"PLN";"";"Prawo własności";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"23,22/1";"4955";"53600/7777070
"
"";"2017-02-27";"dolnośląskie";"Wrocław";"Wrocław-Psie Pole (delegatura)";"Wrocław-Psie Pole";"Psie Pole";"KIeczków (51)";"6";"ul. WŁADYSŁAWA REYMONTA ";"109 ";"1";"56.0";"287087.96";"5126.57";"";"";"";"";"3";"";"wielorodzinne";"Prawo własności";"(ww - współużytkowanie wieczyste)";"Umowa ostateczna sprzedaży rynek pierwotny";"brutto;Lokal położony na Ip., składa się z 3 pokoi w tym jednego pokoju z aneksemkuchennym,przedpokoju i łazienki.;Obręb: 0051 - KIeczków, Ark.: 6, Nr dz.: 23,21/1;księga gruntowa: WR1K/00164258/0";"";"310055.00";"5536.70";"";"";"WR1K/00355379/0";"Sąd Rejonowy dla Wrocławia - Krzyków";"2508/2017";"RCiWN";"osoba prawna";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"50-225";"";"";"";"";"Transakcja";"";"PLN";"";"Prawo własności";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"23,21/1";"1097";"56000/7777070
"
"";"2017-02-28";"dolnośląskie";"Wrocław";"Wrocław-Psie Pole (delegatura)";"Wrocław-Psie Pole";"Psie Pole";"KIeczków (51)";"6";"ul. WŁADYSŁAWA REYMONTA ";"1OG ";"10";"60.52";"307111.11";"5074.54";"";"";"";"";"3";"";"wielorodzinne";"Prawo własności";"(ww - współużytkowanie wieczyste)";"Umowa ostateczna sprzedaży rynek pierwotny";"Brak informacji czy cena netto/brutto, ceny unettowiono ;Lokal położony na Ilp., składa się z 3 pokoi w tym jednego pokoju z aneksemkuchennym połączonego z przedpokojem i łazienki, garderoby.;Obręb: 0051 - KIeczków, Ark.: 6, Nr dz.: 23,22/1;księga gruntowa: WR1K/00164258/0";"";"331680.00";"5480.50";"";"";"WR1K/00356442/0";"Sąd Rejonowy dla Wrocławia - Krzyków";"5696/2017";"RCiWN";"osoba prawna";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"50-225";"";"";"";"";"Transakcja";"";"PLN";"";"Prawo własności";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"23,22/1";"4955";"60520/7777070
"
"";"2017-02-02";"dolnośląskie";"Wrocław";"Wrocław-Psie Pole (delegatura)";"Wrocław-Psie Pole";"Psie Pole";"KIeczków (51)";"6";"ul. WŁADYSŁAWA REYMONTA ";"109 ";"10";"46.72";"274696.30";"5879.63";"";"";"";"";"3";"";"wielorodzinne";"Prawo własności";"(ww - współużytkowanie wieczyste)";"Umowa ostateczna sprzedaży rynek pierwotny";"brutto+ 1.23 brutto za miejsce postojowe;Lokal położony na IVp., składa się z 3 pokoi w tym jednego pokoju z aneksemkuchennym połączonego z przedpokojem i łazienki, prawo do wyłącznego korzystaniaz miejsca postojowego nr B1/25;Obręb: 0051 - KIeczków, Ark.: 6, Nr dz.: 23,22/1;księga gruntowa: WR1K/00164258/0";"";"296672.00";"6350.00";"";"";"WR1K/00355630/8";"Sąd Rejonowy dla Wrocławia - Krzyków";"3311/2017";"RCiWN";"osoba prawna";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"50-225";"";"";"";"";"Transakcja";"";"PLN";"";"Prawo własności";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"23,22/1";"4955";"46720/7777070
"
"";"2017-01-26";"dolnośląskie";"Wrocław";"Wrocław-Psie Pole (delegatura)";"Wrocław-Psie Pole";"Psie Pole";"KIeczków (51)";"6";"ul. WŁADYSŁAWA REYMONTA ";"109 ";"16";"60.57";"316583.33";"5226.73";"";"";"";"";"3";"";"wielorodzinne";"Prawo własności";"(ww - współużytkowanie wieczyste)";"Umowa ostateczna sprzedaży rynek pierwotny";"brutto+25000.00 brutto za miejsce postojowe;Lokal położony na IIIp., składa się z 3 pokoi w tym jednego pokoju z aneksemkuchennym połączonego z przedpokojem, łazienki i garderoby, prawo do wyłącznegokorzystania z miejsca postojowego B1/28.;Obręb: 0051 - KIeczków, Ark.: 6, Nr dz.: 23,22/1;księga gruntowa: WR1K/00164258/0";"";"341910.00";"5644.87";"";"";"WR1K/00355265/8";"Sąd Rejonowy dla Wrocławia - Krzyków";"2255/2017";"RCiWN";"osoba prawna";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"50-225";"";"";"";"";"Transakcja";"";"PLN";"";"Prawo własności";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"23,22/1";"4955";"60570/7777070
"
"";"2017-01-23";"dolnośląskie";"Wrocław";"Wrocław-Psie Pole (delegatura)";"Wrocław-Psie Pole";"Psie Pole";"Kleczków (51)";"6";"ul. WŁADYSŁAWA REYMONTA ";"109 ";"19";"55.78";"267588.89";"4797.22";"";"";"";"";"3";"";"wielorodzinne";"Prawo własności";"(ww - współużytkowanie wieczyste)";"Umowa ostateczna sprzedaży rynek pierwotny";"brutto+28760.06 brutto za miejsce postojowe;Lokal położony na IVp., składa się z 3 pokoi w tym jednego pokoju z aneksemkuchennym, przedpokoju i łazienki, prawo do wyłącznego korzystania z miejscapostojowego B1/24;Obręb: 0051 - Kleczków, Ark.: 6, Nr dz.: 23,22/1;księga gruntowa: WR1K/00164258/0";"";"288996.00";"5181.00";"";"";"WR1K/00355171/2";"Sąd Rejonowy dla Wrocławia - Krzyków";"1574/2017";"RCiWN";"osoba prawna";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"50-225";"";"";"";"";"Transakcja";"";"PLN";"";"Prawo własności";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"23,22/1";"4955";"55780/7777070
"
